student_id,question_id,question,student_answer,correct_answer,subject,topic,subtopic,concept,result,is_correct,error_type,misconception
S076,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade left","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S077,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S077,Q02,Solve for x: 3x - 6 = 9,x = 15,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S077,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S077,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S077,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S077,Q06,Factor: x² + 7x + 12,(x+3)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S077,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S077,Q08,Factor: 2x² + 6x,2x(x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S077,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S077,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S077,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S077,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S077,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S077,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S077,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S077,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S077,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S077,Q18,Solve: -3x < 9,x > 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S077,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S077,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S078,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S078,Q02,Solve for x: 3x - 6 = 9,x = 15,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S078,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S078,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S078,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S078,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S078,Q07,Factor: x² - 9,(x+9)(x-1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S078,Q08,Factor: 2x² + 6x,2(x²+3x),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S078,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S078,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S078,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S078,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S078,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S078,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S078,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S078,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S078,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S078,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S078,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S078,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S079,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S079,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S079,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S079,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S079,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S079,Q06,Factor: x² + 7x + 12,(x+3)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S079,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S079,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S079,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S079,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S079,Q11,Solve: x² = 16,x = 256,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S079,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = -5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S079,Q13,"If f(x) = 2x + 1, find f(3)",5,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S079,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S079,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S079,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S079,Q17,Solve: 2x + 3 > 7,x < 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S079,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S079,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S079,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S080,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S080,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S080,Q03,Solve for x: x/2 + 3 = 7,x = 2,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S080,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S080,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S080,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S080,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S080,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S080,Q09,Solve: x² - 5x + 6 = 0,"x = -2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S080,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S080,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S080,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S080,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S080,Q14,What is the domain of f(x) = 1/x?,x ≥ 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S080,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S080,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S080,Q17,Solve: 2x + 3 > 7,x < 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S080,Q18,Solve: -3x < 9,x < 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S080,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S080,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S081,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S081,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S081,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S081,Q04,Solve for x: 5x = 25,x = 30,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S081,Q05,Factor: x² + 5x + 6,(x+3)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S081,Q06,Factor: x² + 7x + 12,(x+3)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S081,Q07,Factor: x² - 9,(x+9)(x-1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S081,Q08,Factor: 2x² + 6x,2(x²+3x),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S081,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S081,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S081,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S081,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S081,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S081,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S081,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S081,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S081,Q17,Solve: 2x + 3 > 7,x < 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S081,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S081,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S081,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S082,Q01,Solve for x: 2x + 4 = 10,x = 7,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S082,Q02,Solve for x: 3x - 6 = 9,x = 15,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S082,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S082,Q04,Solve for x: 5x = 25,x = 30,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S082,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S082,Q06,Factor: x² + 7x + 12,(x+3)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S082,Q07,Factor: x² - 9,(x+3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S082,Q08,Factor: 2x² + 6x,2(x²+3x),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S082,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S082,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S082,Q11,Solve: x² = 16,x = 256,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S082,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S082,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S082,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S082,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S082,Q16,Find the y-intercept of f(x) = 3x - 6,2,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S082,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S082,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S082,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S082,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade left","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S083,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S083,Q02,Solve for x: 3x - 6 = 9,x = 3,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S083,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S083,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S083,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S083,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S083,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S083,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S083,Q09,Solve: x² - 5x + 6 = 0,"x = -2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S083,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S083,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S083,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S083,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S083,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S083,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",4,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S083,Q16,Find the y-intercept of f(x) = 3x - 6,2,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S083,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S083,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S083,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S083,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S084,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S084,Q02,Solve for x: 3x - 6 = 9,x = 3,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S084,Q03,Solve for x: x/2 + 3 = 7,x = 2,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S084,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S084,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S084,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S084,Q07,Factor: x² - 9,(x+3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S084,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S084,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S084,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S084,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S084,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = -2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S084,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S084,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S084,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S084,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S084,Q17,Solve: 2x + 3 > 7,x < 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S084,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S084,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S084,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S085,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S085,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S085,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S085,Q04,Solve for x: 5x = 25,x = 125,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S085,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S085,Q06,Factor: x² + 7x + 12,(x+4)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S085,Q07,Factor: x² - 9,(x+3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S085,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S085,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S085,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S085,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S085,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S085,Q13,"If f(x) = 2x + 1, find f(3)",9,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S085,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S085,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S085,Q16,Find the y-intercept of f(x) = 3x - 6,6,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S085,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S085,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
